ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pb,total_mv,circ_mv,name,industry,list_date
688246.SH,20260305,22.43,1.8452,0.69,,2.3703,308604.4963,308604.4963,嘉和美康,软件服务,20211214
603766.SH,20260305,14.95,0.8374,0.77,27.38,3.2235,3070045.0658,3070045.0658,隆鑫通用,摩托车,20120810
603408.SH,20260305,12.3,0.5164,0.61,11.4231,1.6446,550514.79,550514.79,建霖家居,家居用品,20200730
000004.SZ,20260305,5.62,16.8617,3.41,,20.1359,74397.7185,70973.7256,*ST国华,软件服务,19901201
601628.SH,20260305,42.63,0.107,0.97,11.2678,1.9462,120492437.415,88770708.39,中国人寿,保险,20070109
301042.SZ,20260305,86.38,2.5621,1.66,84.4308,5.7294,602272.2581,570287.9036,安联锐视,IT设备,20210805
002350.SZ,20260305,14.23,19.2111,1.51,196.8273,4.6755,771737.5125,754974.7432,北京科锐,电气设备,20100203
600505.SH,20260305,15.4,7.6206,1.04,676.9002,4.6025,561433.95,561433.95,西昌电力,水力发电,20020530
688172.SH,20260305,37.03,1.9947,0.88,,2.8815,5286469.8132,2882900.2375,燕东微,半导体,20221216
688449.SH,20260305,45.14,2.4295,1.05,175.8821,10.9012,2076440.0,1323523.4654,联芸科技,半导体,20241129
300750.SZ,20260305,350.25,0.7284,0.95,31.5007,5.085,159849158.9532,149088554.3282,宁德时代,电气设备,20180611
300443.SZ,20260305,28.21,2.4659,0.67,52.2553,1.4411,903099.701,684865.5809,金雷股份,电气设备,20150422
603938.SH,20260305,29.78,7.452,0.95,178.6571,4.5863,1139455.7521,1139455.7521,三孚股份,化工原料,20170628
688208.SH,20260305,33.63,1.2429,0.63,35.1652,6.1297,2253826.9121,2253826.9121,道通科技,IT设备,20200213
300422.SZ,20260305,5.1,1.8533,0.75,,2.4572,272278.9984,260840.4639,博世科,环境保护,20150217
300127.SZ,20260305,36.15,3.4586,0.63,79.3674,7.8814,1168174.0914,834400.3461,银河磁体,矿物制品,20101013
002653.SZ,20260305,44.15,0.9471,1.26,125.0315,11.697,4944437.8376,2133496.4676,海思科,化学制药,20120117
600169.SH,20260305,2.45,0.5964,0.64,42.0547,1.6099,820040.2767,816619.6675,ST太重,工程机械,19980904
002692.SZ,20260305,5.83,3.9844,1.7,59.6295,3.4468,418679.118,418424.3324,远程股份,电气设备,20120808
000688.SZ,20260305,35.08,2.5346,0.97,,10.1706,4157217.5126,4157202.3581,国城矿业,铅锌,19970120
688066.SH,20260305,24.3,4.0756,0.58,,,634904.9835,634904.9835,航天宏图,软件服务,20190722
688628.SH,20260305,42.35,1.3991,0.76,25.8084,3.737,473335.7352,473335.7352,优利德,电器仪表,20210201
603696.SH,20260305,17.58,1.971,0.57,107.8642,7.1253,413481.6,413481.6,安记食品,食品,20151209
300429.SZ,20260305,14.41,4.2974,0.75,,4.4864,772814.6793,574431.5609,强力新材,化工原料,20150324
301556.SZ,20260305,98.31,7.0392,1.16,67.906,8.6646,838387.68,289817.88,托普云农,软件服务,20241017
688818.SH,20260305,61.09,20.8023,0.59,314.6547,20.3529,10610868.044,806487.815,电科蓝天,航空,20260210
000425.SZ,20260305,12.12,1.1074,1.03,23.827,2.3789,14239322.2914,10919178.2154,徐工机械,工程机械,19960828
600325.SH,20260305,4.1,1.5197,0.65,11.8614,0.5945,1128382.3676,1128382.3676,华发股份,区域地产,20040225
605376.SH,20260305,99.9,3.0533,0.63,298.7547,15.8654,2613384.0,2613384.0,博迁新材,小金属,20201208
600996.SH,20260305,8.06,2.3276,1.29,,4.297,1004920.6823,1004920.6823,贵广网络,影视音像,20161226
600132.SH,20260305,56.05,0.6108,0.67,24.3377,19.6996,2712658.5648,2712658.5648,重庆啤酒,啤酒,19971030
002096.SZ,20260305,13.94,0.5477,0.68,24.2509,2.2069,1729174.4334,1729171.4934,易普力,化工原料,20061222
600845.SH,20260305,22.62,0.7579,0.55,28.6637,5.9059,6493701.6501,4827230.4941,宝信软件,软件服务,19940311
000153.SZ,20260305,6.55,1.7373,0.87,18.9243,1.4485,304369.0169,300558.8655,丰原药业,化学制药,20000920
002086.SZ,20260305,2.23,2.9337,0.73,,3.2944,436845.0695,352626.7863,东方海洋,渔业,20061128
300020.SZ,20260305,4.68,2.2367,0.9,,1.3893,371909.2918,358787.3253,ST银江,软件服务,20091030
605567.SH,20260305,11.02,2.5228,1.03,269.926,2.0188,220400.0,220400.0,春雪食品,食品,20211013
000506.SZ,20260305,20.02,4.4621,0.59,,29.0459,1859893.5575,1859271.3359,招金黄金,黄金,19930312
603527.SH,20260305,10.83,1.8145,0.8,26.9678,1.6637,343279.8096,343279.8096,众源新材,铜,20170907
688655.SH,20260305,24.78,9.1246,1.46,,5.0238,330540.42,330540.42,迅捷兴,元器件,20210511
600988.SH,20260305,40.34,3.8955,0.66,43.4512,6.1228,7666258.6921,6712218.4989,赤峰黄金,黄金,20040414
002548.SZ,20260305,6.67,4.3183,0.8,183.1677,3.8761,552391.8299,536582.4852,金新农,饲料,20110218
301131.SZ,20260305,43.44,4.1495,0.75,61.5198,2.176,236714.2558,162897.285,聚赛龙,塑料,20220314
000605.SZ,20260305,7.19,1.6709,0.95,157.5779,1.1902,253561.5334,253561.5334,渤海股份,水务,19960913
000913.SZ,20260305,14.98,0.7299,0.63,11.6565,1.6751,788837.063,692234.039,钱江摩托,摩托车,19990514
300584.SZ,20260305,41.47,2.5064,0.53,123.7359,4.7697,497640.0,340513.2637,海辰药业,化学制药,20170112
003040.SZ,20260305,17.7,1.913,0.9,378.6649,5.8269,816210.6704,808624.9567,楚天龙,通信设备,20210322
688032.SH,20260305,108.22,2.0655,1.09,39.008,2.3483,1342723.904,1342723.904,禾迈股份,电气设备,20211220
605128.SH,20260305,36.0,0.5939,0.42,55.4625,3.6517,760099.3416,760099.3416,上海沿浦,汽车配件,20200915
000983.SZ,20260305,7.25,1.7572,0.81,13.2428,1.1277,4115898.2678,4115873.0197,山西焦煤,煤炭开采,20000726
688338.SH,20260305,32.89,2.5869,0.81,30.8941,2.0689,349102.3536,349102.3536,赛科希德,医疗保健,20200806
002638.SZ,20260305,3.46,10.6642,2.95,,2.4123,497061.6448,468028.0616,勤上股份,家用电器,20111125
301195.SZ,20260305,33.83,1.2599,0.75,22.205,1.8525,446792.2687,296730.8022,北路智控,软件服务,20220801
002081.SZ,20260305,3.5,0.9383,0.8,17.089,0.6769,929363.2912,925611.7112,金螳螂,装修装饰,20061120
300423.SZ,20260305,11.58,41.9962,3.0,,4.2733,576118.0738,386031.4393,昇辉科技,电气设备,20150217
603102.SH,20260305,42.42,1.0039,0.81,19.4882,1.668,271488.0,271488.0,百合股份,医疗保健,20220125
300359.SZ,20260305,5.41,2.841,1.26,,6.2415,342633.3813,342616.2181,全通教育,文教休闲,20140121
002452.SZ,20260305,11.28,11.1426,1.47,27.7558,2.7122,699734.5919,581940.6031,长高电新,电气设备,20100720
688088.SH,20260305,44.67,1.5766,0.73,101.4246,6.5397,1792028.1768,1792028.1768,虹软科技,软件服务,20190722
002853.SZ,20260305,28.55,2.1539,0.7,,5.6041,522225.0315,367452.2468,皮阿诺,家居用品,20170310
920086.BJ,20260305,31.47,2.5733,0.43,36.8144,3.1643,263340.96,84164.9415,科马材料,汽车配件,20260116
002044.SZ,20260305,6.4,2.6514,0.61,88.7593,3.1679,2505122.5107,2479505.6813,美年健康,医疗保健,20050518
000151.SZ,20260305,12.77,1.2879,0.81,,12.943,430822.4197,393232.6055,中成股份,商贸代理,20000906
300153.SZ,20260305,36.99,10.1941,0.93,338.1934,13.0253,1183680.0,1177503.1065,科泰电源,电气设备,20101229
688035.SH,20260305,69.45,5.8089,0.67,101.3924,4.2546,987856.8,987856.8,德邦科技,半导体,20220919
301025.SZ,20260305,11.83,4.0916,0.44,321.9895,7.6519,473566.0202,327869.3254,读客文化,出版业,20210719
002083.SZ,20260305,11.01,2.4176,0.56,29.9606,2.2807,1042249.5522,1041904.3887,孚日股份,纺织,20061124
301311.SZ,20260305,18.94,3.0304,1.1,710.0792,2.5404,454560.0,454560.0,昆船智能,机械基件,20221130
600335.SH,20260305,6.29,0.8733,0.69,23.9732,0.8152,940851.0873,940851.0873,国机汽车,汽车服务,20010305
301293.SZ,20260305,74.02,11.5128,1.76,145.1688,6.5232,1524715.6778,1191320.0122,三博脑科,医疗保健,20230505
300537.SZ,20260305,24.6,5.0176,0.7,,5.6614,511204.0417,373526.5132,广信材料,染料涂料,20160830
300658.SZ,20260305,27.43,20.3791,0.97,334.5406,6.7983,912771.94,618584.9404,延江股份,纺织,20170602
002733.SZ,20260305,24.48,7.964,1.08,96.8627,3.4231,940558.107,902976.034,雄韬股份,电气设备,20141203
688071.SH,20260305,34.89,2.8592,0.65,,2.8847,295831.347,295831.347,华依科技,专用机械,20210729
601665.SH,20260305,5.63,0.7728,0.93,6.9483,0.7315,3464613.3416,3464613.3416,齐鲁银行,银行,20210618
300523.SZ,20260305,22.74,1.0015,0.64,,5.007,529017.9888,528383.138,辰安科技,软件服务,20160726
603197.SH,20260305,34.49,1.3523,0.75,24.3567,2.3469,736912.802,736912.802,保隆科技,汽车配件,20170519
000977.SZ,20260305,59.33,2.3481,0.74,38.0164,4.1803,8712471.9941,8702713.0931,浪潮信息,IT设备,20000608
300795.SZ,20260305,12.6,1.1434,0.63,24.2709,6.7466,376606.2762,218314.152,米奥会展,文教休闲,20191022
600196.SH,20260305,25.23,0.5457,0.67,24.3241,1.4028,6737493.187,5344947.3055,复星医药,化学制药,19980807
002329.SZ,20260305,3.75,2.9615,0.88,,3.493,312151.4944,243895.8465,皇氏集团,乳制品,20100106
600757.SH,20260305,8.8,0.5872,0.74,11.3007,1.0798,1068012.2402,1067877.4506,长江传媒,出版业,19961003
301598.SZ,20260305,63.25,3.2981,0.67,36.5351,3.9373,372524.9355,110989.348,博科测试,专用机械,20241220
002949.SZ,20260305,14.63,2.8655,0.3,22.8898,1.987,286812.173,222203.7888,华阳国际,建筑工程,20190226
601816.SH,20260305,5.02,0.2965,0.56,19.2357,1.2125,24560691.0437,24560691.0437,京沪高铁,铁路,20200116
688329.SH,20260305,25.04,1.9362,0.76,,2.4271,193308.8,193308.8,艾隆科技,专用机械,20210329
603050.SH,20260305,22.17,1.9895,1.36,50.2787,4.8869,894158.6509,894158.6509,科林电气,电气设备,20170414
603311.SH,20260305,15.55,1.6118,0.72,56.3971,2.6689,366799.4754,366799.4754,金海高科,家用电器,20150518
603355.SH,20260305,32.86,0.8131,1.46,15.313,3.4487,1884179.6832,1884179.6832,莱克电气,家用电器,20150513
000615.SZ,20260305,3.23,0.5367,0.61,,,577360.1398,298877.1966,*ST美谷,医疗保健,19961016
002420.SZ,20260305,8.16,1.9773,0.52,35.4398,5.4498,335612.64,326040.4296,毅昌科技,家用电器,20100601
300154.SZ,20260305,8.7,2.1008,1.1,26.0213,2.1901,391113.0249,274124.9514,瑞凌股份,机械基件,20101229
300719.SZ,20260305,18.06,11.3207,0.7,332.0509,4.4253,459134.2329,324393.9584,安达维尔,航空,20171109
301308.SZ,20260305,296.3,7.8383,1.62,249.0407,16.4989,12419274.2612,8130298.6052,江波龙,半导体,20220805
688549.SH,20260305,10.09,6.2931,0.93,1488.3123,4.9639,1490571.484,594622.871,中巨芯-U,元器件,20230908
600228.SH,20260305,5.44,0.7884,0.54,,5.4895,226669.8003,226324.2243,*ST返利,互联网,19990119
605598.SH,20260305,51.18,1.0723,0.6,135.3038,6.8881,1251785.0525,1243760.0285,上海港湾,建筑工程,20210917
002809.SZ,20260305,12.44,6.0975,0.56,53.9876,1.6903,263245.8418,173063.3891,红墙股份,化工原料,20160823
688103.SH,20260305,60.1,1.3426,0.81,189.4482,5.1011,572846.4615,572846.4615,国力电子,元器件,20210910
600826.SH,20260305,11.1,0.9286,1.06,26.6081,1.9214,816442.2394,816442.2394,兰生股份,文教休闲,19940204
002182.SZ,20260305,20.53,4.2944,0.66,127.5551,3.787,2036148.0583,1776897.0824,宝武镁业,小金属,20071113
001209.SZ,20260305,21.49,19.5073,0.92,35.2096,2.1998,282642.3253,206507.3728,洪兴股份,服饰,20210723
601200.SH,20260305,8.57,0.9067,0.74,20.0508,0.9952,1153719.3251,1153719.3251,上海环境,环境保护,20170331
300866.SZ,20260305,94.8,0.7695,0.42,24.0386,5.1397,5082786.116,2914438.2012,安克创新,元器件,20200824
000729.SZ,20260305,12.92,0.778,0.55,34.4949,2.3385,3641552.8286,3242411.8138,燕京啤酒,啤酒,19970716
000538.SZ,20260305,55.89,0.3418,0.8,20.9968,2.5098,9972243.6882,9908146.3031,云南白药,中成药,19931215
002134.SZ,20260305,22.29,5.4228,1.66,162.2768,10.6876,549540.1565,549200.2072,天津普林,元器件,20070516
300727.SZ,20260305,34.61,2.4305,0.63,64.7834,4.7952,623451.9143,560261.8415,润禾材料,化工原料,20171127
000993.SZ,20260305,14.74,15.1485,1.46,39.8654,2.5338,675020.4447,648187.9211,闽东电力,水力发电,20000731
600315.SH,20260305,20.66,1.1103,0.72,,1.9776,1388818.8747,1388818.8747,上海家化,日用化工,20010315
301026.SZ,20260305,33.3,6.4943,0.58,45.1965,3.2553,527052.3767,380649.4495,浩通科技,小金属,20210716
000810.SZ,20260305,11.03,1.4552,1.08,50.5851,1.9671,1268665.7236,1224998.611,创维数字,家用电器,19980602
301078.SZ,20260305,9.7,6.3124,1.0,67.4933,2.9456,1223366.5375,1216578.8801,孩子王,其他商业,20211014
000066.SZ,20260305,15.67,2.5027,0.73,,4.5568,5054827.1709,5054499.2761,中国长城,IT设备,19970626
300930.SZ,20260305,33.17,3.9087,0.54,65.1078,3.6178,331700.0,156313.6283,屹通新材,小金属,20210121
605060.SH,20260305,59.22,3.4943,0.74,76.0,5.8906,1424785.824,1415005.0488,联德股份,机械基件,20210301
300903.SZ,20260305,31.8,13.3212,1.34,,6.9152,1384529.2703,1044296.6152,科翔股份,元器件,20201105
002042.SZ,20260305,4.3,1.6963,0.68,,1.2696,731292.9827,731292.9827,华孚时尚,纺织,20050427
002650.SZ,20260305,6.52,0.2779,0.52,,4.3696,721818.6532,721794.2032,ST加加,食品,20120106
300289.SZ,20260305,6.72,1.0229,0.8,,2.209,365575.7193,365001.1593,利德曼,医疗保健,20120216
600566.SH,20260305,27.52,0.3696,0.66,10.0157,1.8315,2535539.4035,2526980.9587,济川药业,中成药,20010822
601886.SH,20260305,8.62,0.561,1.28,15.3153,1.3914,976647.7757,976647.7757,江河集团,装修装饰,20110818
001234.SZ,20260305,29.3,2.4134,0.89,45.5501,3.5109,320582.141,268155.065,泰慕士,服饰,20220111
600529.SH,20260305,19.53,0.9825,0.77,13.7439,1.5904,1296038.3627,1296038.3627,山东药玻,医疗保健,20020603
300729.SZ,20260305,13.43,0.8759,0.65,13.6587,1.26,458785.8655,427668.9477,乐歌股份,家居用品,20171201
601388.SH,20260305,4.24,4.8604,1.07,503.1494,2.0384,933318.3892,933318.3892,怡球资源,铝,20120423
600449.SH,20260305,12.94,1.77,1.28,25.6304,0.835,618766.2683,618766.2683,宁夏建材,水泥,20030829
920526.BJ,20260305,21.94,1.4017,0.87,77.7855,7.9256,181443.8,114894.2643,凯华材料,化工原料,20221222
301365.SZ,20260305,24.59,2.1803,0.49,131.3479,2.6335,442620.0,249299.2036,矩阵股份,建筑工程,20221122
600608.SH,20260305,3.05,0.8522,0.95,,25.7929,100302.7395,97103.2895,*ST沪科,商贸代理,19920327
688102.SH,20260305,43.98,2.6463,0.7,298.5326,18.9143,3410463.7474,3226958.8819,斯瑞新材,铜,20220316
688506.SH,20260305,254.87,0.5093,1.15,28.3827,15.886,10522914.9739,10220287.0,百利天恒,化学制药,20230106
605007.SH,20260305,16.93,6.6909,1.09,22.2586,2.3492,805410.8951,679829.3137,五洲特纸,造纸,20201110
601678.SH,20260305,5.41,4.1417,0.88,50.7527,0.9736,1112748.4253,1105444.9253,滨化股份,化工原料,20100223
002235.SZ,20260305,10.62,5.9734,0.77,218.6261,8.1898,615505.7656,587900.1567,安妮股份,造纸,20080516
002688.SZ,20260305,5.94,1.3223,0.7,45.7433,1.9508,458350.8324,443993.3885,金河生物,农业综合,20120713
300506.SZ,20260305,5.18,1.0114,0.57,,,738459.0227,380572.7937,ST名家汇,建筑工程,20160324
688129.SH,20260305,23.27,2.5285,1.46,33.082,2.8425,280354.1676,280354.1676,东来技术,染料涂料,20201023
300018.SZ,20260305,13.9,13.4174,3.08,87.6434,4.8727,674616.395,624544.0289,中元股份,电气设备,20091030
001221.SZ,20260305,65.45,3.4959,0.65,49.27,10.084,2618065.45,235678.905,悍高集团,家居用品,20250730
601858.SH,20260305,19.53,0.7982,0.58,35.6572,2.8168,1543846.5,1543846.5,中国科传,出版业,20170118
001313.SZ,20260305,7.31,1.0073,0.72,,2.0069,511700.0,511060.9971,粤海饲料,饲料,20220216
000702.SZ,20260305,6.78,2.2497,0.97,,6.6758,235011.7147,180778.2425,正虹科技,饲料,19970318
001387.SZ,20260305,13.76,3.8234,1.05,24.6722,2.0137,251849.8304,156740.6182,雪祺电气,家用电器,20240111
301007.SZ,20260305,34.83,1.6276,0.62,98.941,7.7909,534083.22,532876.3605,德迈仕,汽车配件,20210616
300622.SZ,20260305,29.88,3.6145,0.62,65.699,8.0281,680828.2301,465448.5378,博士眼镜,其他商业,20170315
002829.SZ,20260305,26.78,3.607,0.52,,3.2381,556513.5571,391119.072,星网宇达,航空,20161213
300229.SZ,20260305,20.74,4.2517,0.63,,4.5699,1811889.813,1810664.7032,拓尔思,软件服务,20110615
920455.BJ,20260305,8.82,1.9781,0.88,44.9658,4.5392,156510.9,82570.2478,汇隆活塞,专用机械,20230621
300360.SZ,20260305,18.21,4.7283,1.84,14.0874,2.3009,936334.7564,911003.756,炬华科技,电器仪表,20140121
601789.SH,20260305,4.99,2.0042,0.53,24.6701,1.2535,760671.5466,542312.4964,宁波建工,建筑工程,20110816
300115.SZ,20260305,35.47,2.2978,0.58,62.5649,5.798,4827062.4647,4812820.4013,长盈精密,元器件,20100902
300859.SZ,20260305,37.66,3.1771,1.24,67.473,7.2095,583730.0,583730.0,西域旅游,旅游服务,20200806
688551.SH,20260305,45.9,9.3181,2.4,78.6749,2.9785,385884.5543,385884.5543,科威尔,专用机械,20200910
688380.SH,20260305,48.55,3.1807,0.92,142.0534,6.1165,1943772.075,1943772.075,中微半导,半导体,20220805
688722.SH,20260305,18.32,1.605,0.52,31.6127,2.8781,411589.3944,410560.7264,同益中,化纤,20211019
601336.SH,20260305,73.1,0.9035,0.84,8.6941,2.317,22803885.646,15244561.5754,新华保险,保险,20111216
601615.SH,20260305,20.1,2.3246,0.58,131.3325,1.7225,4545608.3791,4545608.3791,明阳智能,电气设备,20190123
000727.SZ,20260305,2.73,4.3505,2.22,132.2438,5.3444,1236571.7855,1236571.7855,冠捷科技,元器件,19970520
600114.SH,20260305,31.99,1.6708,0.59,50.8759,6.2288,2019795.7429,1971810.7429,东睦股份,机械基件,20040511
002285.SZ,20260305,2.74,1.6261,0.6,,1.9488,546035.1564,541362.6859,世联行,房产服务,20090828
002882.SZ,20260305,30.89,2.3086,1.15,95.424,6.3163,1337228.1,762171.0564,金龙羽,电气设备,20170717
600611.SH,20260305,5.49,0.9158,0.75,61.3481,1.2796,1297903.4523,858260.6838,大众交通,公共交通,19920807
002506.SZ,20260305,5.05,18.5208,0.85,432.6016,16.6025,2954409.7956,2951437.7949,协鑫集成,电气设备,20101118
002109.SZ,20260305,4.37,8.5194,1.36,,1.3683,557729.9249,557729.9249,兴化股份,化工原料,20070126
300035.SZ,20260305,20.02,2.7642,0.71,45.2845,2.7981,1372224.1953,1167862.9563,中科电气,电气设备,20091225
920056.BJ,20260305,25.29,2.284,0.61,36.9315,3.853,206598.3093,78004.175,能之光,塑料,20250822
300315.SZ,20260305,5.22,3.5115,0.77,127.456,2.8572,1413372.9436,1348340.437,掌趣科技,互联网,20120511
000938.SZ,20260305,24.1,1.8024,0.87,43.8352,4.7638,6892792.4963,6892792.4963,紫光股份,IT设备,19991104
001231.SZ,20260305,24.43,4.3214,0.7,40.7434,2.4698,244153.42,121917.915,农心科技,农药化肥,20220819
600887.SH,20260305,25.67,0.5635,0.71,19.2091,3.0478,16237200.8322,16156517.5938,伊利股份,乳制品,19960312
002354.SZ,20260305,6.23,4.5451,0.83,,8.0244,1030806.9659,1012955.1868,天娱数科,互联网,20100209
300307.SZ,20260305,6.99,1.3571,0.82,19.7151,1.7114,559587.0894,551169.8419,慈星股份,纺织机械,20120329
300637.SZ,20260305,12.12,3.5344,0.68,,3.8827,284517.1576,284219.9921,扬帆新材,化工原料,20170412
001311.SZ,20260305,35.45,3.7425,1.04,25.9046,2.3986,1100755.589,483021.4155,多利科技,汽车配件,20230227
300762.SZ,20260305,38.82,6.6709,0.82,,10.4388,2437763.1269,2437763.1269,上海瀚讯,通信设备,20190314
000625.SZ,20260305,10.84,0.5398,0.66,14.6771,1.4021,10745609.7374,8961550.4009,长安汽车,汽车整车,19970610
301136.SZ,20260305,16.54,2.4947,0.56,,3.1215,455188.7723,455188.7723,招标股份,建筑工程,20220111
002681.SZ,20260305,6.05,1.9386,0.79,111.8307,4.7658,1085764.6004,927271.8719,奋达科技,元器件,20120605
301234.SZ,20260305,39.72,1.4344,0.66,67.575,3.5509,270096.0,270096.0,五洲医疗,医疗保健,20220705
000922.SZ,20260305,15.1,2.9005,0.81,40.9167,2.3061,1049427.5825,886809.4145,佳电股份,电气设备,19990618
688585.SH,20260305,113.49,0.9004,1.11,516.2019,34.0331,4577752.2511,4577752.2511,上纬新材,化工原料,20200928
688226.SH,20260305,44.44,5.0436,1.23,88.428,4.8965,838918.4109,838918.4109,威腾电气,电气设备,20210707
600256.SH,20260305,6.76,8.6407,0.95,14.5931,1.8138,4320994.0037,4320994.0037,广汇能源,石油开采,20000526
600030.SH,20260305,26.21,0.6726,0.62,17.8977,1.4076,38844653.2388,31914740.1029,中信证券,证券,20030106
603057.SH,20260305,34.47,1.7776,1.04,41.139,7.1095,1425381.8963,1420164.0,紫燕食品,食品,20220926
000828.SZ,20260305,10.58,0.734,0.83,11.5139,1.0812,1099808.9775,1099807.5492,东莞控股,路桥,19970617
002183.SZ,20260305,4.98,2.7164,0.93,122.1731,1.3971,1293310.5273,1293303.0573,怡亚通,仓储物流,20071113
002617.SZ,20260305,8.83,5.794,0.88,65.8101,2.659,1698014.2123,1670153.6718,露笑科技,电气设备,20110920
301089.SZ,20260305,27.41,1.6834,0.78,,2.2784,346858.4745,249366.0739,拓新药业,化学制药,20211027
300688.SZ,20260305,28.0,2.3256,0.49,,11.7163,468662.4992,415459.6824,创业黑马,文教休闲,20170810
688682.SH,20260305,48.42,1.5898,0.63,341.6374,8.0535,493103.9296,493103.9296,霍莱沃,软件服务,20210420
688167.SH,20260305,318.0,7.83,0.91,,12.8389,2857532.8632,2857532.8632,炬光科技,元器件,20211224
688689.SH,20260305,33.18,2.8277,0.72,59.5069,3.5418,427701.02,427701.02,银河微电,半导体,20210127
300644.SZ,20260305,31.95,2.9009,0.74,41.9148,3.5145,353507.9346,278527.2305,南京聚隆,塑料,20180206
300222.SZ,20260305,13.01,14.5063,3.07,144.5763,5.8984,1012543.8854,824578.3652,科大智能,电气设备,20110525
920184.BJ,20260305,17.94,2.146,0.87,200.6491,3.7833,237908.9939,160287.5349,国源科技,软件服务,20200727
600533.SH,20260305,2.55,1.287,0.76,,0.8309,267750.0,267750.0,栖霞建设,区域地产,20020328
002736.SZ,20260305,12.08,0.2664,0.68,15.0569,1.287,12372025.6165,11611814.6874,国信证券,证券,20141229
688220.SH,20260305,82.61,2.2288,0.73,,6.3353,3455583.644,3049460.0217,翱捷科技-U,半导体,20220114
920418.BJ,20260305,26.88,1.111,0.89,28.9927,4.7272,436772.0448,419318.0786,苏轴股份,汽车配件,20200727
601233.SH,20260305,22.31,2.5328,1.15,44.1596,1.4027,5307552.3242,5297893.7228,桐昆股份,化纤,20110518
920357.BJ,20260305,23.73,2.152,0.55,39.3716,4.7246,190029.84,105633.1458,雅葆轩,元器件,20221118
000967.SZ,20260305,8.16,0.9084,0.67,50.3243,1.5132,2584226.2248,2582995.9416,盈峰环境,环境保护,20000330
600062.SH,20260305,17.94,0.433,0.55,11.4487,1.6617,1863530.9711,1853162.3365,华润双鹤,化学制药,19970522
601111.SH,20260305,7.64,0.9597,0.93,,2.876,13330593.644,8891515.6381,中国国航,空运,20060818
601216.SH,20260305,6.09,1.5989,0.9,18.3279,1.7828,5138752.5905,5138752.5905,君正集团,化工原料,20110222
002175.SZ,20260305,3.15,3.761,0.85,242.0981,4.9718,402185.929,402185.929,东方智造,电器仪表,20071012
688576.SH,20260305,74.89,1.1849,0.35,34.5354,1.9716,340749.9493,163202.0779,西山科技,医疗保健,20230606
301040.SZ,20260305,38.06,5.6865,0.82,,5.2087,380603.924,358648.5372,中环海陆,机械基件,20210803
605186.SH,20260305,20.69,1.5507,0.73,86.5246,2.6052,281384.0,281384.0,健麾信息,专用机械,20201222
688603.SH,20260305,90.12,13.8758,1.49,150.5113,9.4253,1124017.4103,427363.5223,天承科技,化工原料,20230710
688321.SH,20260305,29.74,2.0657,0.72,,5.3446,1317307.2716,1212821.3251,微芯生物,化学制药,20190812
605368.SH,20260305,8.65,3.9709,1.09,12.2801,1.9216,618160.0665,618160.0665,蓝天燃气,供气供热,20210129
688359.SH,20260305,91.65,5.005,1.28,,15.3004,901195.7973,901195.7973,三孚新科,化工原料,20210521
603058.SH,20260305,13.74,3.8962,1.16,35.6056,4.7503,569746.6419,568303.0625,永吉股份,广告包装,20161223
002922.SZ,20260305,46.8,5.6794,1.21,67.7081,5.2959,1980604.6603,1749410.6994,伊戈尔,电气设备,20171229
603786.SH,20260305,62.42,0.5683,0.8,32.6425,4.6281,2520873.5214,2520873.5214,科博达,汽车配件,20191015
301585.SZ,20260305,29.89,1.1164,0.65,30.9283,3.2206,310856.0,203577.5918,蓝宇股份,染料涂料,20241220
920271.BJ,20260305,15.75,0.8581,0.66,23.227,3.2475,206046.225,91177.4288,邦德股份,汽车配件,20220602
003003.SZ,20260305,13.6,3.4002,0.7,37.6299,1.8601,240339.2,160203.002,天元股份,广告包装,20200921
300424.SZ,20260305,18.3,3.9288,0.65,,5.9072,449146.2751,448880.4017,航新科技,航空,20150422
002533.SZ,20260305,15.77,6.9134,1.29,20.3529,2.6864,1157425.0548,1005566.8478,金杯电工,电气设备,20101231
000761.SZ,20260305,3.61,0.4392,0.76,,1.7049,1483073.2873,1338673.2873,本钢板材,普钢,19980115
300712.SZ,20260305,30.87,7.4521,1.89,159.5058,4.494,578954.61,576466.4109,永福股份,建筑工程,20171031
688692.SH,20260305,233.94,1.5092,0.89,73.2068,7.1603,2649136.56,1710958.7901,达梦数据,软件服务,20240612
000935.SZ,20260305,27.92,0.8677,1.04,68.8964,2.7437,2131525.4097,2131525.4097,四川双马,水泥,19990824
002150.SZ,20260305,26.83,4.9426,0.95,44.5842,4.8356,968210.9984,961976.176,正泰电源,机械基件,20070810
301191.SZ,20260305,112.92,4.1329,0.72,66.641,4.7101,783009.864,589424.1408,菲菱科思,通信设备,20220526
688439.SH,20260305,58.39,1.4059,0.66,36.2066,2.3215,1167800.0,1167800.0,振华风光,元器件,20220826
000915.SZ,20260305,31.78,0.8026,0.7,14.4436,2.724,744705.4593,744223.1978,华特达因,化学制药,19990609
600243.SH,20260305,3.52,2.4629,0.93,,2.4382,154475.2,154475.2,*ST海华,运输设备,20001120
300759.SZ,20260305,26.9,1.1473,0.78,27.559,3.099,4942292.9593,3819885.9563,康龙化成,化学制药,20190128
601059.SH,20260305,17.35,0.3214,0.59,41.2239,2.7836,5626605.0,5626605.0,信达证券,证券,20230201
